dim_value,forecast_month,year,month_num,target_eom_amount,overall_importance_tier,eom_importance_tier,overall_importance_score,eom_importance_score,eom_risk_flag,has_eom_history,eom_regularity_score,eom_stability_score,eom_recency_score,eom_concentration_score,eom_volume_score,eom_pattern_primary,eom_pattern_confidence_pct,prob_continuous_stable_pct,prob_continuous_volatile_pct,prob_intermittent_active_pct,prob_intermittent_dormant_pct,prob_rare_recent_pct,prob_rare_stale_pct,pattern_uncertainty,general_pattern,segment_name,full_segment_name,combined_priority,recommended_method,forecast_complexity,total_volume_12m,eom_volume_12m,non_eom_volume_12m,avg_monthly_volume,max_transaction,max_eom_transaction,eom_concentration,eom_predictability,eom_frequency,eom_zero_ratio,eom_cv,monthly_cv,transaction_regularity,activity_rate,transaction_dispersion,quarter_end_concentration,year_end_concentration,active_months_12m,total_nonzero_eom_count,months_inactive,months_of_history,cumulative_overall_portfolio_pct,cumulative_eom_portfolio_pct,lag_1m_eom,lag_3m_eom,lag_12m_eom,eom_ma3,eom_yoy_growth,eom_mom_growth,is_quarter_end,is_year_end,month_of_year,is_zero_eom,current_month_has_eom,raw_rf__active_months_12m,raw_rf__rolling_avg_day_dispersion,raw_rf__rolling_avg_monthly_volume,raw_rf__rolling_avg_non_eom,raw_rf__rolling_avg_nonzero_eom,raw_rf__rolling_avg_transactions,raw_rf__rolling_eom_volume_12m,raw_rf__rolling_max_eom,raw_rf__rolling_max_transaction,raw_rf__rolling_non_eom_volume_12m,raw_rf__rolling_nonzero_eom_months,raw_rf__rolling_quarter_end_volume,raw_rf__rolling_std_eom,raw_rf__rolling_std_monthly,raw_rf__rolling_std_transactions,raw_rf__rolling_total_volume_12m,raw_rf__rolling_year_end_volume,raw_rf__rolling_zero_eom_months,raw_rf__total_nonzero_eom_count,raw_rf__eom_amount_12m_ago,raw_rf__eom_amount_3m_ago,raw_rf__eom_amount_1m_ago,raw_rf__eom_ma3,raw_rf__months_of_history,raw_rf__months_since_last_eom,raw_pm__eom_concentration,raw_pm__eom_predictability,raw_pm__eom_frequency,raw_pm__eom_zero_ratio,raw_pm__eom_spike_ratio,raw_pm__eom_cv,raw_pm__monthly_cv,raw_pm__transaction_regularity,raw_pm__activity_rate,raw_pm__quarter_end_concentration,raw_pm__year_end_concentration,raw_pm__transaction_dispersion,raw_pm__has_eom_history,raw_pm__months_inactive,raw_pm__eom_periodicity
series_018,2024-09-01,2024,9,64.77294126746766,NONE,LOW,0.49847,0.69619,False,False,87.1,56.9,66.5,67.2,31.0,RARE_RECENT,60.8,3.6,34.8,17.9,2.9,19.3,21.4,0.659,HIGHLY_SEASONAL,NONE_HIGHLY_SEASONAL_RARE_RECENT,NONE_HIGHLY_SEASONAL__LOWEOM_RARE_RECENT,3.1,Exponential_Smoothing,4,1781.925382081043,42.43454965502301,1739.49083242602,148.4937818400869,43.68405423630786,75.2446409420404,0.0,0.388,0.71,0.292,1.946,0.168,0.001,0.275,8.79,0.106,0.48,1,0,11,71,0.4368,0.6607,59.46078437502458,60.985646755170976,7.01750994686371,58.17,-0.144,-0.223,True,False,9,0,True,1,4.673903956542102,148.4937818400869,144.957569368835,42.43454965502301,585.5301677023457,42.43454965502301,75.2446409420404,43.68405423630786,1739.49083242602,0,188.588509350721,126.06867044914559,24.947033735875866,28.732539940589618,1781.925382081043,855.7466097674527,12,0,7.01750994686371,60.985646755170976,59.46078437502458,58.17433969139106,71,9,0.0,0.3876827235271846,0.710266363511482,0.2923238463409539,0.37492905135932886,1.9463169030501295,0.16800052787894748,0.0010426140837936342,0.2752347590178511,0.10583412259972169,0.4802370617607224,8.79282505816445,False,11,0.13211564437901002
series_017,2024-02-01,2024,2,10575.659287560125,MEDIUM,MEDIUM,0.44557,0.33857,False,True,47.4,69.7,55.3,55.7,95.6,INTERMITTENT_DORMANT,91.8,5.6,9.4,5.2,59.9,0.2,19.7,0.78,INTERMITTENT,MEDIUM_INTERMITTENT_INTERMITTENT_DORMANT,MEDIUM_INTERMITTENT__MEDIUMEOM_INTERMITTENT_DORMANT,2.8,Exponential_Smoothing,5,106701.02173133986,2814.1130828007977,103886.90864853906,8891.751810944988,6026.4273243753305,4576.254319238831,0.547,0.888,0.606,0.643,0.415,0.839,0.557,0.028,6.39,0.981,0.077,5,4,7,28,0.5788,0.9227,5681.838414949068,4899.099531797952,3272.80837996374,9491.99,0.672,-0.025,False,False,2,0,True,5,4.58931425377115,8891.751810944988,8657.242387378255,703.5282707001994,19.899797501245285,2814.1130828007977,4576.254319238831,6026.4273243753305,103886.90864853906,4,104644.91190008196,4393.730838220452,7464.559525583808,39.311979218518125,106701.02173133986,8225.06138511943,8,4,3272.80837996374,4899.099531797952,5681.838414949068,9491.989089112423,28,7,0.5470155014254922,0.8878216464493571,0.6058508960756062,0.6426733531280602,0.0896326781099287,0.41545692034431214,0.8394925639282432,0.5574884994721965,0.028259066800134222,0.9807301767321879,0.07708512300687363,6.386152692806017,True,7,0.9112821722034727
series_017,2024-08-01,2024,8,9209.060945445672,MEDIUM,MEDIUM,0.5072,0.27153,False,False,53.0,62.1,47.6,56.5,95.3,INTERMITTENT_DORMANT,91.8,5.6,9.4,5.2,59.9,0.2,19.7,0.838,INTERMITTENT,MEDIUM_INTERMITTENT_INTERMITTENT_DORMANT,MEDIUM_INTERMITTENT__MEDIUMEOM_INTERMITTENT_DORMANT,2.61,Exponential_Smoothing,5,379946.47087135987,1015.5334738044754,378930.9373975554,31662.205905946656,13728.296077923485,2763.9364412910327,0.415,0.946,0.604,0.731,0.36,0.857,0.605,0.097,6.26,0.9,0.0,2,0,10,34,0.5747,0.9114,8364.462233487051,9732.629837412134,2122.65345226777,9095.2,1.196,-0.162,False,False,8,0,True,2,1.9296425814658198,31662.205905946656,31577.578116462948,1015.5334738044754,636.2239501723702,1015.5334738044754,2763.9364412910327,13728.296077923485,378930.9373975554,0,341821.38743456267,3319.765739663749,27125.055722990648,53.630377991873246,379946.47087135987,0.0,12,0,2122.65345226777,9732.629837412134,8364.462233487051,9095.198669989966,34,11,0.41540703314912963,0.9455262853347975,0.6036353656597278,0.7314983147205142,0.13941698706559502,0.36048906173278555,0.8567013872490843,0.6046993824400848,0.09717670709319619,0.899656698088649,0.0,6.256612558366746,False,10,0.9631575235839414
series_018,2024-06-01,2024,6,91.86694393336387,NONE,LOW,0.47355,0.76183,False,True,87.0,47.1,52.6,64.5,28.5,RARE_RECENT,60.8,3.6,34.8,17.9,2.9,19.3,21.4,0.566,HIGHLY_SEASONAL,NONE_HIGHLY_SEASONAL_RARE_RECENT,NONE_HIGHLY_SEASONAL__LOWEOM_RARE_RECENT,2.39,Exponential_Smoothing,4,1984.6661508958955,50.584087561640274,1934.0820633342553,165.38884590799128,86.54369227150939,54.65641034023344,0.144,0.365,0.668,0.337,1.854,0.267,0.0,0.136,9.64,0.179,0.452,4,3,8,68,0.4265,0.6696,94.24238178568538,83.9072539002566,46.61878881861534,81.13,1.119,0.034,True,False,6,0,True,4,2.9373765517563655,165.38884590799128,161.17350527785462,16.86136252054676,352.42006147465094,50.584087561640274,54.65641034023344,86.54369227150939,1934.0820633342553,3,355.6778517216785,170.3316309635339,44.17032338955996,63.93149188786329,1984.6661508958955,896.7554273866855,9,3,46.61878881861534,83.9072539002566,94.24238178568538,81.13261221865002,68,1,0.14408418962241198,0.36479614206242944,0.6676129844150528,0.3371404757288116,0.21549344504096946,1.8541123027569608,0.2670695423688529,8.44091933305223e-05,0.13594445996091953,0.1792129379347365,0.4518419518476104,9.641807699826625,True,8,0.6448954103016111
series_017,2023-08-01,2023,8,7014.721443009096,MEDIUM,MEDIUM,0.42493,0.28648,False,True,49.5,62.4,48.3,54.0,92.8,INTERMITTENT_DORMANT,91.8,5.6,9.4,5.2,59.9,0.2,19.7,0.916,INTERMITTENT,MEDIUM_INTERMITTENT_INTERMITTENT_DORMANT,MEDIUM_INTERMITTENT__MEDIUMEOM_INTERMITTENT_DORMANT,2.31,Exponential_Smoothing,5,238266.20183435068,3016.8060979090947,235249.3957364416,19855.516819529224,7052.193017096693,5255.267895944033,0.543,1.0,0.605,0.697,0.243,1.0,0.575,0.0,6.64,0.871,0.144,3,1,9,22,0.5883,0.9052,5303.188461893761,4423.338861939,6912.936835100549,6598.68,0.743,0.0,False,False,8,0,True,3,0.9966622985710683,19855.516819529224,19604.116311370133,3016.8060979090947,604.1425980481888,3016.8060979090947,5255.267895944033,7052.193017096693,235249.3957364416,1,207503.2643341041,1706.1414944755043,19855.516819529224,57.15487748492533,238266.20183435068,34290.90236867558,11,1,6912.936835100549,4423.338861939,5303.188461893761,6598.682714511335,22,7,0.5430465744766019,1.0,0.6053048629675202,0.6966848612153866,0.23415914505635826,0.24322298587862712,1.0,0.5747964539005731,0.0,0.8708883708079007,0.14391844963607375,6.642080817803885,True,9,0.08950064089550647
series_017,2023-07-01,2023,7,10594.585724743347,MEDIUM,MEDIUM,0.41066,0.27869,False,True,52.6,59.6,60.8,57.9,77.9,INTERMITTENT_DORMANT,91.8,5.6,9.4,5.2,59.9,0.2,19.7,0.957,INTERMITTENT,MEDIUM_INTERMITTENT_INTERMITTENT_DORMANT,MEDIUM_INTERMITTENT__MEDIUMEOM_INTERMITTENT_DORMANT,2.21,Exponential_Smoothing,5,353646.6272053671,1782.3587445575079,351864.2684608096,29470.552267113922,14393.38298866554,15300.249065034563,0.552,0.874,0.625,0.613,0.249,0.941,0.541,0.08,6.9,1.0,0.156,2,1,10,21,0.5902,0.9197,12074.523554398982,12326.355085696308,8668.397370322557,11752.91,1.928,-0.198,False,False,7,0,True,2,3.532419940711903,29470.552267113922,29322.022371734132,1782.3587445575079,855.5588288368043,1782.3587445575079,15300.249065034563,14393.38298866554,351864.2684608096,1,353646.6272053671,2641.8592558286678,27723.61432124411,94.61571217889426,353646.6272053671,55322.01121344511,11,1,8668.397370322557,12326.355085696308,12074.523554398982,11752.912462930932,21,4,0.5524075241674041,0.8744449132691943,0.6248916380753918,0.6133899515041019,0.2559389576766262,0.24935937321821677,0.9407225921646805,0.5407196380525326,0.08005741405894123,1.0,0.15643302369548379,6.901170125824868,True,10,0.303739822629848
series_017,2023-06-01,2023,6,12184.01153023099,MEDIUM,MEDIUM,0.49831,0.31898,False,True,39.0,65.0,52.8,48.7,83.6,INTERMITTENT_DORMANT,91.8,5.6,9.4,5.2,59.9,0.2,19.7,0.786,INTERMITTENT,MEDIUM_INTERMITTENT_INTERMITTENT_DORMANT,MEDIUM_INTERMITTENT__MEDIUMEOM_INTERMITTENT_DORMANT,1.83,Exponential_Smoothing,5,417585.57217510266,7040.602228745858,410544.9699463568,34798.797681258555,9262.077829751675,8059.910787929875,0.538,0.951,0.55,0.697,0.442,0.881,0.67,0.001,6.39,0.971,0.117,3,1,9,20,0.5796,0.9256,9811.326720009994,11100.071821042098,10971.084448664422,12102.09,1.57,0.026,True,False,6,0,True,3,2.1044926123785967,34798.797681258555,34212.080828863065,7040.602228745858,655.1493357306814,7040.602228745858,8059.910787929875,9262.077829751675,410544.9699463568,1,405589.86608749325,5388.058703824697,30648.813654099195,48.37932330545136,417585.57217510266,48814.467921894306,11,1,10971.084448664422,11100.071821042098,9811.326720009994,12102.094684869508,20,2,0.5384958215184258,0.9514563275210736,0.5495923129548159,0.6966327022334471,0.9961980495856946,0.4422237036181258,0.8807434651860285,0.6699094856008737,0.0011294617271906254,0.9712736576957708,0.11689692167196175,6.393570148519753,True,9,0.2558488487866297
series_017,2023-10-01,2023,10,10086.832955294301,MEDIUM,MEDIUM,0.35316,0.319,False,True,49.1,59.3,45.6,49.9,88.5,INTERMITTENT_DORMANT,91.8,5.6,9.4,5.2,59.9,0.2,19.7,0.92,INTERMITTENT,MEDIUM_INTERMITTENT_INTERMITTENT_DORMANT,MEDIUM_INTERMITTENT__MEDIUMEOM_INTERMITTENT_DORMANT,1.62,Exponential_Smoothing,5,234107.5656455079,7260.741194504766,226846.8244510031,19508.963803792325,9069.75917287989,7816.707865010179,0.479,0.825,0.584,0.631,0.21,0.79,0.607,0.0,7.27,1.0,0.161,3,1,9,24,0.5896,0.9096,12543.66387268454,10843.841562291509,1272.4856269211361,9842.49,1.101,-0.097,False,False,10,0,True,3,4.359904612713076,19508.963803792325,18903.902037583593,7260.741194504766,645.7425249363465,7260.741194504766,7816.707865010179,9069.75917287989,226846.8244510031,1,234107.5656455079,2117.915700395136,15414.355252659565,50.63847777826904,234107.5656455079,37630.65312733814,11,1,1272.4856269211361,10843.841562291509,12543.66387268454,9842.485475460682,24,5,0.479449267874539,0.8254374467922313,0.5842861160100901,0.6312017722973091,0.7352960480205113,0.20996835278049292,0.7901165539946917,0.6067626571811015,0.0,1.0,0.16074086723160202,7.269499375141791,True,9,0.6035007956750501
series_017,2025-07-01,2025,7,11219.969160636489,MEDIUM,MEDIUM,0.39932,0.33196,False,False,42.5,58.2,47.7,58.2,98.0,INTERMITTENT_DORMANT,91.8,5.6,9.4,5.2,59.9,0.2,19.7,1.129,INTERMITTENT,MEDIUM_INTERMITTENT_INTERMITTENT_DORMANT,MEDIUM_INTERMITTENT__MEDIUMEOM_INTERMITTENT_DORMANT,1.53,Exponential_Smoothing,5,175741.2276937925,6901.045368062848,168840.18232572963,14645.102307816042,16476.071197252146,16442.754843116065,0.499,0.935,0.658,0.685,0.234,0.839,0.659,0.063,6.82,0.985,0.133,1,0,11,45,0.5847,0.9003,7065.924886383957,9773.748470602502,4433.676701517366,8993.97,0.98,-0.285,False,False,7,0,True,1,3.267876697074557,14645.102307816042,14070.015193810803,6901.045368062848,250.58659534102847,6901.045368062848,16442.754843116065,16476.071197252146,168840.18232572963,0,173142.4733706792,2626.0700084855907,12292.446005948535,4.107822800411853,175741.2276937925,23334.270150423796,12,0,4433.676701517366,9773.748470602502,7065.924886383957,8993.974387666784,45,2,0.49850568823067776,0.9353742302425844,0.6581989109707579,0.6845892670196426,0.023338682830647106,0.23405322874671952,0.8393554205072434,0.6592934321474284,0.06328759541562379,0.9852126085767346,0.13277630102300694,6.821037604820859,False,11,0.06008835274328461
series_017,2024-05-01,2024,5,10653.597646398272,MEDIUM,MEDIUM,0.48637,0.18998,False,False,46.3,61.5,62.3,57.3,87.1,INTERMITTENT_DORMANT,91.8,5.6,9.4,5.2,59.9,0.2,19.7,0.89,INTERMITTENT,MEDIUM_INTERMITTENT_INTERMITTENT_DORMANT,MEDIUM_INTERMITTENT__MEDIUMEOM_INTERMITTENT_DORMANT,1.45,Exponential_Smoothing,5,183163.28578940665,7052.833738246255,176110.4520511604,15263.60714911722,14587.461615723878,15419.103109445461,0.448,0.863,0.668,0.656,0.155,0.866,0.578,0.028,6.4,1.0,0.064,4,0,8,31,0.5766,0.9159,5399.914043963082,12602.088696142682,8796.309579919796,7257.2,-0.059,0.193,False,False,5,0,True,4,1.2923738971766747,15263.60714911722,14675.871004263367,7052.833738246255,41.48621454834421,7052.833738246255,15419.103109445461,14587.461615723878,176110.4520511604,0,183123.10691634496,1652.1496057094064,13222.320215983551,84.20300321520541,183163.28578940665,11642.839712404793,12,0,8796.309579919796,12602.088696142682,5399.914043963082,7257.203443986287,31,4,0.44817235926127236,0.8632605243920941,0.6675148209513159,0.6563072416683617,0.7785732659579123,0.15507903156714004,0.866264447637351,0.5782393860217035,0.028385070771985203,0.9997806390462558,0.06356535733799422,6.395305973724033,False,8,0.4999210274112006
series_017,2023-05-01,2023,5,10587.45107531065,MEDIUM,MEDIUM,0.3794,0.26287,False,False,48.1,57.9,48.7,58.5,83.2,INTERMITTENT_DORMANT,91.8,5.6,9.4,5.2,59.9,0.2,19.7,0.936,INTERMITTENT,MEDIUM_INTERMITTENT_INTERMITTENT_DORMANT,MEDIUM_INTERMITTENT__MEDIUMEOM_INTERMITTENT_DORMANT,1.21,Exponential_Smoothing,5,206270.18543882255,6833.707335281056,199436.47810354148,17189.182119901878,14917.500520767231,5790.5377233128465,0.512,0.933,0.582,0.62,0.414,0.935,0.625,0.051,6.13,0.943,0.083,2,0,10,19,0.574,0.9193,13249.798368543688,9655.331352064655,8270.535089280924,10313.59,0.906,0.21,False,False,5,0,True,2,4.710820306582525,17189.182119901878,16619.706508628457,6833.707335281056,437.94321604993894,6833.707335281056,5790.5377233128465,14917.500520767231,199436.47810354148,0,194413.04296501636,4383.290708698832,16065.946929647125,66.99187154706323,206270.18543882255,17112.024105197936,12,0,8270.535089280924,9655.331352064655,13249.798368543688,10313.59417333704,19,6,0.5124220311650916,0.9326841419506626,0.5819326688274348,0.6195108541331569,0.6366445258895432,0.41400811937827253,0.9346545296675719,0.625256656051425,0.05052356814991659,0.9425164502151335,0.08295927047718281,6.132549202224747,False,10,0.5381889446086655
series_017,2023-01-01,2023,1,14702.835016480603,MEDIUM,MEDIUM,0.42442,0.31938,False,True,41.2,54.0,50.4,56.0,84.3,INTERMITTENT_DORMANT,91.8,5.6,9.4,5.2,59.9,0.2,19.7,0.955,INTERMITTENT,MEDIUM_INTERMITTENT_INTERMITTENT_DORMANT,MEDIUM_INTERMITTENT__MEDIUMEOM_INTERMITTENT_DORMANT,1.17,Exponential_Smoothing,5,178023.1582344759,9220.79671024842,168802.36152422748,14835.263186206326,7450.2090234061925,9826.24122691184,0.461,0.92,0.612,0.627,0.318,0.924,0.672,0.114,6.05,0.92,0.081,4,2,8,15,0.577,0.9276,12894.713455862522,8479.541657123364,12464.352364388033,16231.22,1.684,0.013,False,False,1,0,True,4,4.6499709120982775,14835.263186206326,14066.86346035229,4610.39835512421,727.9075597868314,9220.79671024842,9826.24122691184,7450.2090234061925,168802.36152422748,2,163781.24365725496,4679.8194194311145,13703.434837444238,26.4559127995585,178023.1582344759,14453.078349104582,10,2,12464.352364388033,8479.541657123364,12894.713455862522,16231.21836271172,15,2,0.4605598693778893,0.9198872789659335,0.6117075603179,0.6268911850126221,0.4510385294813154,0.318293676980354,0.9237068911716746,0.672474314645258,0.11397197588535908,0.9199996521887182,0.08118650681428931,6.04734718881254,True,8,0.6762349561907047
series_017,2023-02-01,2023,2,14371.27464086887,MEDIUM,MEDIUM,0.4077,0.28126,False,True,48.0,59.2,58.2,57.7,97.8,INTERMITTENT_DORMANT,91.8,5.6,9.4,5.2,59.9,0.2,19.7,0.946,INTERMITTENT,MEDIUM_INTERMITTENT_INTERMITTENT_DORMANT,MEDIUM_INTERMITTENT__MEDIUMEOM_INTERMITTENT_DORMANT,0.95,Exponential_Smoothing,5,297058.3445028262,2180.0144688457476,294878.3300339805,24754.862041902186,27816.067907945788,20070.74445622147,0.559,0.899,0.692,0.711,0.097,0.96,0.647,0.079,5.38,0.918,0.05,5,2,7,16,0.574,0.9329,17659.511366509792,7274.7852253850215,13810.38552286915,13193.12,0.332,-0.144,False,False,2,0,True,5,4.03372371736126,24754.862041902186,24573.194169498373,1090.0072344228738,799.4526610793507,2180.0144688457476,20070.74445622147,27816.067907945788,294878.3300339805,2,272773.06977603753,1395.496644221878,23758.531157795394,49.46851488165819,297058.3445028262,14773.233937606217,10,2,13810.38552286915,7274.7852253850215,17659.511366509792,13193.121189937156,16,0,0.5589195561151072,0.8989620652008689,0.6921337828678551,0.7113876931616868,0.7235369352959651,0.09710319224248767,0.95975211324465,0.6474235050631062,0.07932641904600704,0.9182474581973655,0.049731758797523576,5.37570036357774,True,7,0.2826329411521309
series_017,2025-05-01,2025,5,9359.183208059405,MEDIUM,MEDIUM,0.50032,0.32713,False,True,45.9,63.3,58.5,56.7,95.8,INTERMITTENT_DORMANT,91.8,5.6,9.4,5.2,59.9,0.2,19.7,0.947,INTERMITTENT,MEDIUM_INTERMITTENT_INTERMITTENT_DORMANT,MEDIUM_INTERMITTENT__MEDIUMEOM_INTERMITTENT_DORMANT,0.95,Exponential_Smoothing,5,214856.8323676252,2460.8933317014285,212395.93903592377,17904.736030635435,8462.165825853817,3859.0653173950104,0.56,0.854,0.56,0.71,0.198,0.886,0.64,0.102,6.2,0.919,0.095,3,1,9,43,0.5717,0.9137,8229.051452992879,11008.473436272456,1919.3684927879044,8940.77,0.521,-0.241,False,False,5,0,True,3,1.29102196418525,17904.736030635435,17699.66158632698,2460.8933317014285,230.21852623616164,2460.8933317014285,3859.0653173950104,8462.165825853817,212395.93903592377,1,197431.88772115996,1855.5596934238386,15869.952310456669,15.881589617356784,214856.8323676252,20452.239394851145,11,1,1919.3684927879044,11008.473436272456,8229.051452992879,8940.770230456486,43,7,0.5596494960648134,0.8539724292876539,0.5599735737480747,0.7102449514569705,0.3303427941732814,0.19826085804431887,0.8863550003363801,0.6403467596736028,0.10242843497474015,0.9188997414955334,0.0951900815509412,6.204081727706336,True,9,0.2903579876237623
series_017,2024-04-01,2024,4,10594.984711102636,MEDIUM,MEDIUM,0.35773,0.34436,False,False,45.7,59.2,57.5,67.1,86.5,INTERMITTENT_DORMANT,91.8,5.6,9.4,5.2,59.9,0.2,19.7,0.836,INTERMITTENT,MEDIUM_INTERMITTENT_INTERMITTENT_DORMANT,MEDIUM_INTERMITTENT__MEDIUMEOM_INTERMITTENT_DORMANT,0.89,Exponential_Smoothing,5,393767.8889490397,8381.764418912846,385386.12453012686,32813.990745753305,5337.451463570918,9662.273434673009,0.508,0.929,0.619,0.714,0.369,0.875,0.637,0.057,6.15,0.943,0.04,2,0,10,30,0.5871,0.9202,14446.67893511895,3399.11028005736,6109.0927077388515,10128.19,1.474,-0.115,False,False,4,0,True,2,2.399162013625654,32813.990745753305,32115.51037751057,8381.764418912846,330.4842379148263,8381.764418912846,9662.273434673009,5337.451463570918,385386.12453012686,0,371223.1121427639,3907.11836399586,28702.415438383254,91.71811450643366,393767.8889490397,15700.61006922591,12,0,6109.0927077388515,3399.11028005736,14446.67893511895,10128.192591913421,30,4,0.5081525423959738,0.9286256165525868,0.6191499258813002,0.7140260199753236,0.9009344955292806,0.36877055234459516,0.8747005404119534,0.636981046752452,0.05676481777947105,0.9427460251610476,0.03987275374619955,6.14558973921893,False,10,0.12433657343946525
series_017,2024-06-01,2024,6,7479.860456423022,MEDIUM,MEDIUM,0.46671,0.23362,False,True,48.6,58.0,53.3,56.5,86.6,INTERMITTENT_DORMANT,91.8,5.6,9.4,5.2,59.9,0.2,19.7,1.027,INTERMITTENT,MEDIUM_INTERMITTENT_INTERMITTENT_DORMANT,MEDIUM_INTERMITTENT__MEDIUMEOM_INTERMITTENT_DORMANT,0.85,Exponential_Smoothing,5,138433.43527208385,4070.1419349084535,134363.2933371754,11536.119606006987,5493.115845063427,3949.5798793188883,0.474,0.887,0.675,0.686,0.331,0.944,0.576,0.076,6.53,1.0,0.06,5,3,7,32,0.5795,0.9169,10942.92855920047,2821.6507929173367,804.4427881404195,8754.95,0.161,-0.019,True,False,6,0,True,5,0.6722528284812795,11536.119606006987,11196.941111431282,1356.7139783028178,431.1243162261645,4070.1419349084535,3949.5798793188883,5493.115845063427,134363.2933371754,3,138433.43527208385,2473.1666766784033,10894.70265439045,60.31412451214775,138433.43527208385,8335.65865387615,9,3,804.4427881404195,2821.6507929173367,10942.92855920047,8754.953858813094,32,4,0.47370181517534987,0.8870888399253019,0.6752066617917807,0.6858993700154459,0.17516616415078667,0.3306434245781515,0.9443992457149505,0.5756841593046929,0.07551780708042821,1.0,0.06021420069142139,6.53008933420026,True,7,0.34049208652853424
series_017,2024-07-01,2024,7,7143.137495181237,MEDIUM,MEDIUM,0.39098,0.32972,False,True,44.3,58.4,60.7,55.7,92.0,INTERMITTENT_DORMANT,91.8,5.6,9.4,5.2,59.9,0.2,19.7,1.054,INTERMITTENT,MEDIUM_INTERMITTENT_INTERMITTENT_DORMANT,MEDIUM_INTERMITTENT__MEDIUMEOM_INTERMITTENT_DORMANT,0.69,Exponential_Smoothing,5,169473.95248122752,3288.68123004492,166185.2712511826,14122.829373435627,12731.239224188274,8503.470848627172,0.537,0.822,0.618,0.69,0.302,0.97,0.541,0.009,5.91,1.0,0.028,4,2,8,33,0.5641,0.9198,9883.271786261743,4818.299182483203,2938.8557408928446,7003.2,1.826,-0.261,False,False,7,0,True,4,3.7875265047773823,14122.829373435627,13848.772604265216,1644.34061502246,69.96438233230508,3288.68123004492,8503.470848627172,12731.239224188274,166185.2712511826,2,169473.95248122752,2160.154065333033,13700.685423570294,20.320759326043113,169473.95248122752,4700.581140176876,10,2,2938.8557408928446,4818.299182483203,9883.271786261743,7003.196589113624,33,3,0.5370405801669329,0.8222341211756412,0.6176397751682868,0.6901913093072777,0.36815023247537515,0.3024096997699224,0.9701091092511983,0.5409248082858302,0.009345654419871077,1.0,0.02773630443709369,5.9065206288177805,True,8,0.4109122931328535
series_017,2024-11-01,2024,11,8878.491251173775,MEDIUM,MEDIUM,0.3842,0.32328,False,True,45.4,54.8,57.3,61.1,88.6,INTERMITTENT_DORMANT,91.8,5.6,9.4,5.2,59.9,0.2,19.7,1.038,INTERMITTENT,MEDIUM_INTERMITTENT_INTERMITTENT_DORMANT,MEDIUM_INTERMITTENT__MEDIUMEOM_INTERMITTENT_DORMANT,0.69,Exponential_Smoothing,5,173510.76489732895,5605.745148138953,167905.01974919,14459.230408110745,16062.040576630587,5660.951671422828,0.46,0.896,0.685,0.703,0.328,0.887,0.604,0.045,5.77,1.0,0.056,5,4,7,37,0.5804,0.9236,5275.608983695208,7398.6928863674175,4045.635090055487,7666.28,-0.075,0.089,False,False,11,0,True,5,4.085709666141194,14459.230408110745,13992.084979099165,1401.4362870347381,984.3452421570472,5605.745148138953,5660.951671422828,16062.040576630587,167905.01974919,4,173510.76489732895,2910.069200047193,12826.479791231743,94.76952818920631,173510.76489732895,9761.725206911022,8,4,4045.635090055487,7398.6928863674175,5275.608983695208,7666.28109376894,37,11,0.4599502546725708,0.8956262167647855,0.6848489996809799,0.7031095706760958,0.24230499469650746,0.3277661843348068,0.8870790096848357,0.6039784896493486,0.045060141869307235,1.0,0.056260055176906756,5.768429737192009,True,7,0.8388175722068376
series_017,2025-02-01,2025,2,11783.76645956401,MEDIUM,MEDIUM,0.52151,0.34261,False,False,58.8,68.3,49.8,57.0,87.2,INTERMITTENT_DORMANT,91.8,5.6,9.4,5.2,59.9,0.2,19.7,1.057,INTERMITTENT,MEDIUM_INTERMITTENT_INTERMITTENT_DORMANT,MEDIUM_INTERMITTENT__MEDIUMEOM_INTERMITTENT_DORMANT,0.5,Exponential_Smoothing,5,431466.01769317646,7436.414246404195,424029.60344677226,35955.501474431374,7002.634076505681,14388.77660552708,0.489,0.947,0.556,0.697,0.239,0.816,0.641,0.077,6.56,0.942,0.016,5,0,7,40,0.5708,0.9058,8720.382930501166,11991.606615078423,9389.055223435902,9962.57,1.204,0.122,False,False,2,0,True,5,1.6953817090195638,35955.501474431374,35335.800287231024,7436.414246404195,607.4754360117536,7436.414246404195,14388.77660552708,7002.634076505681,424029.60344677226,0,406548.2529451907,2811.4840078980433,29355.652816778143,21.940157963738127,431466.01769317646,6838.334138924876,12,0,9389.055223435902,11991.606615078423,8720.382930501166,9962.568552813716,40,8,0.48895641882634633,0.9474035952447087,0.5558235971668226,0.6968593695247358,0.9860369899890477,0.23858958997071517,0.8164439825058064,0.6410139762836075,0.07718934349985737,0.9422486042325928,0.015849067733041594,6.5597958709563615,False,7,0.3615768209790641
